route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,direction_id,wheelchair_accessible,bikes_allowed
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_48,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_50,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_49,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_51,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_50,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_52,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_51,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_53,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_52,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_54,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_53,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_55,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_54,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_56,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_55,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_57,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_56,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_58,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_57,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_59,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_58,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_60,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_61,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_62,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_59,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_63,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_60,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_64,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_61,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_65,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_62,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_66,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_63,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_67,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_64,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_68,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_65,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_69,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_66,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_70,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_67,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_71,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_68,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_72,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_69,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_73,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_70,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_74,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_71,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_75,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_72,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_76,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_73,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_77,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_74,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_78,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_75,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_79,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_76,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_80,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_81,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_82,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_77,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_83,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_78,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_84,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_79,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_85,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_80,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_86,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_81,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_87,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_82,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_88,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_83,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_89,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_84,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_90,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_85,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_91,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_86,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_92,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_87,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_93,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_88,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_94,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_89,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_95,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_90,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_96,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_91,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_97,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_92,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_98,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_93,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_99,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_94,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_100,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_101,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_102,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_95,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_103,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_96,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_104,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_97,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_105,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_98,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_106,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_99,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_107,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_100,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_108,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_101,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_109,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_102,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_110,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_103,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_111,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_104,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_112,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_105,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_113,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_106,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_114,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_107,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_115,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_108,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_116,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_109,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_117,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_110,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_118,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_111,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_119,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_112,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_120,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_113,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_121,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_114,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_122,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_115,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_123,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_116,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_124,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_117,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_125,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_118,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_126,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_119,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_127,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_120,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_128,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_121,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_129,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_122,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_130,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_123,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_131,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_124,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_132,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_125,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_133,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_126,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_134,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_127,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_135,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_128,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_136,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_129,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_137,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_130,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_138,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_131,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_139,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_132,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_140,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_133,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_141,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_134,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_142,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_135,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_143,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_136,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_144,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_137,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_145,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_138,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_146,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_147,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_148,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_139,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_149,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_140,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_150,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_141,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_151,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_142,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_152,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_143,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_153,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_144,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_154,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_145,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_155,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_146,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_156,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_147,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_157,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_148,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_158,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_149,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_159,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_150,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_160,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_151,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_161,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_152,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_162,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_153,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_163,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_154,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_164,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_155,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_165,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_156,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_166,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_157,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_167,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_158,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_168,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_159,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_169,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_160,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_170,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_161,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_171,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_162,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_172,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_163,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_173,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_164,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_174,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_165,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_175,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_166,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_176,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_167,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_177,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_168,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_178,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_169,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_179,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_170,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_180,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_171,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_181,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_172,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_182,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_173,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_183,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_174,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_184,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_175,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_185,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_176,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_186,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_177,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_187,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_178,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_188,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_189,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_190,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_179,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_191,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_180,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_192,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_181,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_193,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_182,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_194,Albolote,,2,1,1,1
L1,L1SabadoFestivo25297,IDAL1SabadoFestivo25297_183,Armilla,,1,0,1,1
L1,L1SabadoFestivo25297,VUELTAL1SabadoFestivo25297_195,Albolote,,2,1,1,1
L1,L1SabadoFestivo25312,IDAL1SabadoFestivo25312_184,Armilla,,1,0,1,1
L1,L1SabadoFestivo25312,VUELTAL1SabadoFestivo25312_196,Albolote,,2,1,1,1
